ds,y,is_holiday,is_campaign,is_promo
2023-01-22 07:00:00,2789.326004328328,0,0,0
2023-01-22 08:00:00,2567.40980050536,0,0,0
2023-01-22 09:00:00,2715.047267269343,0,0,0
2023-01-22 10:00:00,2653.339379413927,0,0,0
2023-01-22 11:00:00,2808.4941455617395,0,0,0
2023-01-22 12:00:00,2734.0996570279967,0,0,0
2023-01-22 13:00:00,2055.2736182088743,0,0,0
2023-01-22 14:00:00,2372.727159671717,0,0,0
2023-01-22 15:00:00,3165.1611195900523,0,0,0
2023-01-22 16:00:00,2736.4224568651543,0,0,0
2023-01-22 17:00:00,3050.996583724482,0,0,0
2023-01-22 18:00:00,2418.6938082640004,0,0,0
2023-01-22 19:00:00,3071.39510248494,0,0,0
2023-01-22 20:00:00,2419.95386256964,0,0,0
2023-01-22 21:00:00,2585.4606545389065,0,0,0
2023-01-22 22:00:00,3009.764559691719,0,0,0
2023-01-22 23:00:00,2417.5172597727083,0,0,0
2023-01-23 00:00:00,2786.9943331827744,0,0,0
2023-01-23 01:00:00,3451.748331836676,0,0,0
2023-01-23 02:00:00,3583.8520083594785,0,0,0
2023-01-23 03:00:00,2890.2868807201357,0,0,0
2023-01-23 04:00:00,3832.0129800424666,0,0,0
2023-01-23 05:00:00,3605.6230509720767,0,0,0
2023-01-23 06:00:00,3498.3681192206045,0,0,0
2023-01-23 07:00:00,2601.1948576469576,0,0,0
2023-01-23 08:00:00,2644.026027640968,0,0,0
2023-01-23 09:00:00,2538.7474172469288,0,0,0
2023-01-23 10:00:00,3333.406497711385,0,0,0
2023-01-23 11:00:00,3564.3541890796796,0,0,0
2023-01-23 12:00:00,3473.992131620229,0,0,0
2023-01-23 13:00:00,3608.2748743443944,0,0,0
2023-01-23 14:00:00,3856.76248645247,0,0,0
2023-01-23 15:00:00,3769.4109786831514,0,0,0
2023-01-23 16:00:00,3270.816810234739,0,0,0
2023-01-23 17:00:00,3569.6777233106613,0,0,0
2023-01-23 18:00:00,3543.823489237301,0,0,0
2023-01-23 19:00:00,3294.8354473841396,0,0,0
2023-01-23 20:00:00,3576.0883512471637,0,0,0
2023-01-23 21:00:00,3574.842951450955,0,0,0
2023-01-23 22:00:00,4311.790183893107,0,0,0
2023-01-23 23:00:00,3235.3899929675417,0,0,0
2023-01-24 00:00:00,4059.6260224163098,0,0,0
2023-01-24 01:00:00,3531.945674904178,0,0,0
2023-01-24 02:00:00,3548.1931718628175,0,0,0
2023-01-24 03:00:00,2778.1087101791204,0,0,0
2023-01-24 04:00:00,3234.5230298484744,0,0,0
2023-01-24 05:00:00,3452.99513019815,0,0,0
2023-01-24 06:00:00,3748.751964065686,0,0,0
2023-01-24 07:00:00,3707.402203824106,0,0,0
2023-01-24 08:00:00,3129.9357724831907,0,0,0
2023-01-24 09:00:00,3859.2013320489978,0,0,0
2023-01-24 10:00:00,4136.307643689843,0,0,0
2023-01-24 11:00:00,3782.530832298363,0,0,0
2023-01-24 12:00:00,3098.944536593698,0,0,0
2023-01-24 13:00:00,3519.032909008976,0,0,0
2023-01-24 14:00:00,3671.6667274127085,0,0,0
2023-01-24 15:00:00,2750.19696821618,0,0,0
2023-01-24 16:00:00,3272.2002199052768,0,0,0
2023-01-24 17:00:00,3471.539545433472,0,0,0
2023-01-24 18:00:00,3021.8416960659247,0,0,0
2023-01-24 19:00:00,3530.7104937591835,0,0,0
2023-01-24 20:00:00,3570.0386915836393,0,0,0
2023-01-24 21:00:00,4604.9870622493145,0,0,0
2023-01-24 22:00:00,3914.6576931670897,0,0,0
2023-01-24 23:00:00,3721.3711334729223,0,0,0
2023-01-25 00:00:00,3962.647083188571,0,0,0
2023-01-25 01:00:00,2951.052691916481,0,0,0
2023-01-25 02:00:00,3257.119561548491,0,0,0
2023-01-25 03:00:00,3592.707675141662,0,0,0
2023-01-25 04:00:00,3181.310264187921,0,0,0
2023-01-25 05:00:00,3775.533497695023,0,0,0
2023-01-25 06:00:00,5022.643674225498,0,0,0
2023-01-25 07:00:00,3705.5815521926615,0,0,0
2023-01-25 08:00:00,3936.5287052482795,0,0,0
2023-01-25 09:00:00,3537.082676752633,0,0,0
2023-01-25 10:00:00,3913.879308628717,0,0,0
2023-01-25 11:00:00,3227.2963206528766,0,0,0
2023-01-25 12:00:00,3806.657122688398,0,0,0
2023-01-25 13:00:00,3977.339847498996,0,0,0
2023-01-25 14:00:00,2862.1975757018345,0,0,0
2023-01-25 15:00:00,3055.8266035264855,0,0,0
2023-01-25 16:00:00,3492.967217346702,0,0,0
2023-01-25 17:00:00,3456.9779989562194,0,0,0
2023-01-25 18:00:00,3664.2159029005147,0,0,0
2023-01-25 19:00:00,3409.6159546615613,0,0,0
2023-01-25 20:00:00,3084.8485416795525,0,0,0
2023-01-25 21:00:00,3910.686563027477,0,0,0
2023-01-25 22:00:00,3464.466255932082,0,0,0
2023-01-25 23:00:00,4257.094943382383,0,0,0
2023-01-26 00:00:00,3236.2282846935823,0,0,0
2023-01-26 01:00:00,3368.065470466309,0,0,0
2023-01-26 02:00:00,3845.6403937951764,0,0,0
2023-01-26 03:00:00,3294.2323256022646,0,0,0
2023-01-26 04:00:00,3007.892287377229,0,0,0
2023-01-26 05:00:00,2975.412779295872,0,0,0
2023-01-26 06:00:00,3805.496145661105,0,0,0
2023-01-26 07:00:00,3175.0599137115714,0,0,0
2023-01-26 08:00:00,3570.576724218208,0,0,0
2023-01-26 09:00:00,3291.6077803203,0,0,0
2023-01-26 10:00:00,3827.791062817245,0,0,0
2023-01-26 11:00:00,3334.8139515704847,0,0,0
2023-01-26 12:00:00,2907.0480386857175,0,0,0
2023-01-26 13:00:00,4085.067070740841,0,0,0
2023-01-26 14:00:00,3713.926191710292,0,0,0
2023-01-26 15:00:00,3422.4792275981185,0,0,0
2023-01-26 16:00:00,4054.7196107061227,0,0,0
2023-01-26 17:00:00,3704.9587772611076,0,0,0
2023-01-26 18:00:00,8886.65346272461,0,0,0
2023-01-26 19:00:00,3647.8510023376266,0,0,0
2023-01-26 20:00:00,3484.262305824797,0,0,0
2023-01-26 21:00:00,3289.6273988527737,0,0,0
2023-01-26 22:00:00,3643.9544031891946,0,0,0
2023-01-26 23:00:00,3202.1818339485626,0,0,0
2023-01-27 00:00:00,3823.7678348631453,0,0,0
2023-01-27 01:00:00,3253.051481177368,0,0,0
2023-01-27 02:00:00,2838.8794941804567,0,0,0
2023-01-27 03:00:00,4352.087266484417,0,0,0
2023-01-27 04:00:00,4617.1725614439765,0,0,0
2023-01-27 05:00:00,3056.598825812531,0,0,0
2023-01-27 06:00:00,2753.9421488888306,0,0,0
2023-01-27 07:00:00,2983.333972818651,0,0,0
2023-01-27 08:00:00,3365.5845577470914,0,0,0
2023-01-27 09:00:00,3359.746875642124,0,0,0
2023-01-27 10:00:00,3320.5166338753875,0,0,0
2023-01-27 11:00:00,3593.824195359018,0,0,0
2023-01-27 12:00:00,3889.0763268431274,0,0,0
2023-01-27 13:00:00,3058.8765416862507,0,0,0
2023-01-27 14:00:00,3832.565800733453,0,0,0
2023-01-27 15:00:00,4512.60627651252,0,0,0
2023-01-27 16:00:00,3209.583917170639,0,0,0
2023-01-27 17:00:00,3471.0407805041427,0,0,0
2023-01-27 18:00:00,3473.2009667929533,0,0,0
2023-01-27 19:00:00,3888.672009703276,0,0,0
2023-01-27 20:00:00,3449.129915495308,0,0,0
2023-01-27 21:00:00,3454.7953424155553,0,0,0
2023-01-27 22:00:00,3427.25335237915,0,0,0
2023-01-27 23:00:00,3611.497816598675,0,0,0
2023-01-28 00:00:00,2190.531458314868,0,0,0
2023-01-28 01:00:00,2871.3042984991166,0,0,0
2023-01-28 02:00:00,2052.0029337735273,0,0,0
2023-01-28 03:00:00,2692.4870168409593,0,0,0
2023-01-28 04:00:00,2586.3915868523736,0,0,0
2023-01-28 05:00:00,2338.3622963429725,0,0,0
2023-01-28 06:00:00,2358.188536065667,0,0,0
2023-01-28 07:00:00,3081.8651011193283,0,0,0
2023-01-28 08:00:00,2764.8592023305855,0,0,0
2023-01-28 09:00:00,2125.2220350214197,0,0,0
2023-01-28 10:00:00,2352.409009506702,0,0,0
2023-01-28 11:00:00,2176.5640578005286,0,0,0
2023-01-28 12:00:00,2177.7366608260945,0,0,0
2023-01-28 13:00:00,2618.548174156234,0,0,0
2023-01-28 14:00:00,1981.0868988611608,0,0,0
2023-01-28 15:00:00,2244.6864369935224,0,0,0
2023-01-28 16:00:00,3021.8624096477038,0,0,0
2023-01-28 17:00:00,4291.800699915693,0,0,0
2023-01-28 18:00:00,2020.094185976185,0,0,0
2023-01-28 19:00:00,3155.1481490533442,0,0,0
2023-01-28 20:00:00,2840.030050809418,0,0,0
2023-01-28 21:00:00,2641.792102775885,0,0,0
2023-01-28 22:00:00,2519.2035677487697,0,0,0
2023-01-28 23:00:00,2947.575832240068,0,0,0
2023-01-29 00:00:00,2859.665109011831,0,0,0
2023-01-29 01:00:00,3383.8009916793453,0,0,0
2023-01-29 02:00:00,2895.139583879566,0,0,0
2023-01-29 03:00:00,2883.7670895933215,0,0,0
2023-01-29 04:00:00,2820.728769243661,0,0,0
2023-01-29 05:00:00,3038.5572689078276,0,0,0
2023-01-29 06:00:00,2999.440753038285,0,0,0
2023-01-29 07:00:00,2738.1974395683737,0,0,0
2023-01-29 08:00:00,2709.8056267007614,0,0,0
2023-01-29 09:00:00,2520.719822561042,0,0,0
2023-01-29 10:00:00,2624.8796035976848,0,0,0
2023-01-29 11:00:00,2408.064824505862,0,0,0
2023-01-29 12:00:00,3031.9677141445954,0,0,0
2023-01-29 13:00:00,2281.7782910057667,0,0,0
2023-01-29 14:00:00,2796.948129809063,0,0,0
2023-01-29 15:00:00,2883.530049715928,0,0,0
2023-01-29 16:00:00,2635.914239028108,0,0,0
2023-01-29 17:00:00,2833.989466204517,0,0,0
2023-01-29 18:00:00,2071.903815094381,0,0,0
2023-01-29 19:00:00,2219.723985487817,0,0,0
2023-01-29 20:00:00,2310.758400713487,0,0,0
2023-01-29 21:00:00,1751.6540553088419,0,0,0
2023-01-29 22:00:00,2288.7564850932813,0,0,0
2023-01-29 23:00:00,2529.2079017136202,0,0,0
2023-01-30 00:00:00,3373.65036571025,0,0,0
2023-01-30 01:00:00,3683.278528623467,0,0,0
2023-01-30 02:00:00,3368.24243238506,0,0,0
2023-01-30 03:00:00,3198.110100279035,0,0,0
2023-01-30 04:00:00,3516.7286322052532,0,0,0
2023-01-30 05:00:00,4308.992161017056,0,0,0
2023-01-30 06:00:00,2946.191266451312,0,0,0
2023-01-30 07:00:00,3035.9347548762244,0,0,0
2023-01-30 08:00:00,3424.719847014482,0,0,0
2023-01-30 09:00:00,3367.0136759508678,0,0,0
2023-01-30 10:00:00,3395.956558195066,0,0,0
2023-01-30 11:00:00,3453.3673888659023,0,0,0
2023-01-30 12:00:00,3792.4364133133217,0,0,0
2023-01-30 13:00:00,2960.9210549176564,0,0,0
2023-01-30 14:00:00,3155.5284090553037,0,0,0
2023-01-30 15:00:00,3289.12092318064,0,0,0
2023-01-30 16:00:00,3045.5441309672815,0,0,0
2023-01-30 17:00:00,3160.9189779489675,0,0,0
2023-01-30 18:00:00,3550.339478494815,0,0,0
2023-01-30 19:00:00,3288.3720477934075,0,0,0
2023-01-30 20:00:00,3061.9129884362233,0,0,0
2023-01-30 21:00:00,3385.895047780262,0,0,0
2023-01-30 22:00:00,3988.578868979739,0,0,0
2023-01-30 23:00:00,2882.3975133549416,0,0,0
2023-01-31 00:00:00,3211.7764139187875,0,0,0
2023-01-31 01:00:00,3630.03413059446,0,0,0
2023-01-31 02:00:00,4285.420969355108,0,0,0
2023-01-31 03:00:00,3852.6893941024314,0,0,0
2023-01-31 04:00:00,3326.881413689383,0,0,0
2023-01-31 05:00:00,3040.7686766699403,0,0,0
2023-01-31 06:00:00,2895.3583302048432,0,0,0
2023-01-31 07:00:00,3810.21543575798,0,0,0
2023-01-31 08:00:00,3312.3034975618893,0,0,0
2023-01-31 09:00:00,3838.0951403220874,0,0,0
2023-01-31 10:00:00,3295.4979141913973,0,0,0
2023-01-31 11:00:00,3684.0549659926187,0,0,0
2023-01-31 12:00:00,4202.071271129073,0,0,0
2023-01-31 13:00:00,3477.118397799383,0,0,0
2023-01-31 14:00:00,3723.732615467217,0,0,0
2023-01-31 15:00:00,3294.553644925199,0,0,0
2023-01-31 16:00:00,2617.900666025413,0,0,0
2023-01-31 17:00:00,4374.052613721064,0,0,0
2023-01-31 18:00:00,4012.0169722893515,0,0,0
2023-01-31 19:00:00,3045.75880681006,0,0,0
2023-01-31 20:00:00,2981.45427721745,0,0,0
2023-01-31 21:00:00,3455.887643283452,0,0,0
2023-01-31 22:00:00,3933.9470783909373,0,0,0
2023-01-31 23:00:00,4244.434608423278,0,0,0
2023-02-01 00:00:00,3534.0510412420463,0,0,0
2023-02-01 01:00:00,2738.6343580213706,0,0,0
2023-02-01 02:00:00,3175.5995783007093,0,0,0
2023-02-01 03:00:00,3668.4222610473876,0,0,0
2023-02-01 04:00:00,3509.4473528413523,0,0,0
2023-02-01 05:00:00,3654.7941879075474,0,0,0
2023-02-01 06:00:00,4598.033698237811,0,0,0
2023-02-01 07:00:00,4027.4469159834393,0,0,0
2023-02-01 08:00:00,3545.5214906704427,0,0,0
2023-02-01 09:00:00,3400.8462040933696,0,0,0
2023-02-01 10:00:00,4209.475534894991,0,0,0
2023-02-01 11:00:00,3906.200512102659,0,0,0
2023-02-01 12:00:00,3858.8676907813224,0,0,0
2023-02-01 13:00:00,4653.765936313879,0,0,0
2023-02-01 14:00:00,4110.4521126575355,0,0,0
2023-02-01 15:00:00,3969.1052052259283,0,0,0
2023-02-01 16:00:00,4229.651126531564,0,0,0
2023-02-01 17:00:00,3674.5515279656765,0,0,0
2023-02-01 18:00:00,2880.8860317803765,0,0,0
2023-02-01 19:00:00,4348.484545103927,0,0,0
2023-02-01 20:00:00,3540.66118340916,0,0,0
2023-02-01 21:00:00,3270.884084508436,0,0,0
2023-02-01 22:00:00,4491.914491158305,0,0,0
2023-02-01 23:00:00,4227.778610088992,0,0,0
2023-02-02 00:00:00,4183.184846929247,0,0,0
2023-02-02 01:00:00,3972.369400091789,0,0,0
2023-02-02 02:00:00,4283.132502156448,0,0,0
2023-02-02 03:00:00,4410.128525470125,0,0,0
2023-02-02 04:00:00,3676.638202918413,0,0,0
2023-02-02 05:00:00,3282.936498721548,0,0,0
2023-02-02 06:00:00,3517.0417084180217,0,0,0
2023-02-02 07:00:00,3531.0770011069444,0,0,0
2023-02-02 08:00:00,2896.536015089106,0,0,0
2023-02-02 09:00:00,3251.072155760591,0,0,0
2023-02-02 10:00:00,3637.6190531895445,0,0,0
2023-02-02 11:00:00,4681.273757746411,0,0,0
2023-02-02 12:00:00,4014.8753101314096,0,0,0
2023-02-02 13:00:00,3716.2426263975904,0,0,0
2023-02-02 14:00:00,3803.2846992799587,0,0,0
2023-02-02 15:00:00,3720.6153449679377,0,0,0
2023-02-02 16:00:00,3670.7337061721128,0,0,0
2023-02-02 17:00:00,3074.7413835897496,0,0,0
2023-02-02 18:00:00,4310.715427474197,0,0,0
2023-02-02 19:00:00,3719.70748414726,0,0,0
2023-02-02 20:00:00,3063.423519076414,0,0,0
2023-02-02 21:00:00,4074.6160063369616,0,0,0
2023-02-02 22:00:00,3843.864420001283,0,0,0
2023-02-02 23:00:00,2681.101082878985,0,0,0
2023-02-03 00:00:00,3190.9712527895554,0,0,0
2023-02-03 01:00:00,3484.015465014731,0,0,0
2023-02-03 02:00:00,3295.5206218734447,0,0,0
2023-02-03 03:00:00,3996.8869207859493,0,0,0
2023-02-03 04:00:00,3581.845269504899,0,0,0
2023-02-03 05:00:00,3539.674121665523,0,0,0
2023-02-03 06:00:00,2898.897290349994,0,0,0
2023-02-03 07:00:00,4006.3072438204326,0,0,0
2023-02-03 08:00:00,3745.8048229685096,0,0,0
2023-02-03 09:00:00,3551.0964714754327,0,0,0
2023-02-03 10:00:00,4061.877962649027,0,0,0
2023-02-03 11:00:00,3498.619628418674,0,0,0
2023-02-03 12:00:00,3459.529334059027,0,0,0
2023-02-03 13:00:00,3503.895666637016,0,0,0
2023-02-03 14:00:00,3733.935526491669,0,0,0
2023-02-03 15:00:00,3769.937298841558,0,0,0
2023-02-03 16:00:00,3627.0055555955046,0,0,0
2023-02-03 17:00:00,3840.7322182643543,0,0,0
2023-02-03 18:00:00,3978.0156683718465,0,0,0
2023-02-03 19:00:00,2934.3509711917195,0,0,0
2023-02-03 20:00:00,3301.55583496543,0,0,0
2023-02-03 21:00:00,3356.6543001489495,0,0,0
2023-02-03 22:00:00,3605.103332035479,0,0,0
2023-02-03 23:00:00,3518.0664989862357,0,0,0
2023-02-04 00:00:00,2259.966726031208,0,0,0
2023-02-04 01:00:00,2883.9695297568483,0,0,0
2023-02-04 02:00:00,3252.5290749747937,0,0,0
2023-02-04 03:00:00,2355.3734969419806,0,0,0
2023-02-04 04:00:00,2143.057147893292,0,0,0
2023-02-04 05:00:00,2405.4763905395766,0,0,0
2023-02-04 06:00:00,2708.715963910972,0,0,0
2023-02-04 07:00:00,2697.0425686518756,0,0,0
2023-02-04 08:00:00,2664.24895499086,0,0,0
2023-02-04 09:00:00,3529.393867136763,0,0,0
2023-02-04 10:00:00,2180.8734412879935,0,0,0
2023-02-04 11:00:00,2826.680824069739,0,0,0
2023-02-04 12:00:00,3125.704236828824,0,0,0
2023-02-04 13:00:00,2713.509209057832,0,0,0
2023-02-04 14:00:00,2468.429948880907,0,0,0
2023-02-04 15:00:00,3038.144466838587,0,0,0
2023-02-04 16:00:00,2741.135501595218,0,0,0
2023-02-04 17:00:00,2362.5896622528594,0,0,0
2023-02-04 18:00:00,2917.196763632533,0,0,0
2023-02-04 19:00:00,3300.6638007235656,0,0,0
2023-02-04 20:00:00,2752.8488576500504,0,0,0
2023-02-04 21:00:00,3274.474302507483,0,0,0
2023-02-04 22:00:00,2874.728279152842,0,0,0
2023-02-04 23:00:00,3359.951231932433,0,0,0
2023-02-05 00:00:00,2990.8714407503007,0,0,0
2023-02-05 01:00:00,2816.453443653234,0,0,0
2023-02-05 02:00:00,2864.548286798093,0,0,0
2023-02-05 03:00:00,3628.285741663814,0,0,0
2023-02-05 04:00:00,2834.604740546429,0,0,0
2023-02-05 05:00:00,2594.3314697830983,0,0,0
2023-02-05 06:00:00,3445.556535357749,0,0,0
2023-02-05 07:00:00,2966.1026172450875,0,0,0
2023-02-05 08:00:00,3071.577523625145,0,0,0
2023-02-05 09:00:00,3287.2120910571452,0,0,0
2023-02-05 10:00:00,2819.626407233688,0,0,0
2023-02-05 11:00:00,2944.102200984602,0,0,0
2023-02-05 12:00:00,3054.796807240728,0,0,0
2023-02-05 13:00:00,2624.5901132095955,0,0,0
2023-02-05 14:00:00,2413.983221768581,0,0,0
2023-02-05 15:00:00,2189.1718968486784,0,0,0
2023-02-05 16:00:00,3044.5086359144098,0,0,0
2023-02-05 17:00:00,2506.854611401215,0,0,0
2023-02-05 18:00:00,2218.853443539907,0,0,0
2023-02-05 19:00:00,2754.221739509254,0,0,0
2023-02-05 20:00:00,3218.756807098712,0,0,0
2023-02-05 21:00:00,2458.361963917321,0,0,0
2023-02-05 22:00:00,2620.4330394639765,0,0,0
2023-02-05 23:00:00,1995.8821451927718,0,0,0
2023-02-06 00:00:00,3484.0930502882297,0,0,0
2023-02-06 01:00:00,3344.576202308498,0,0,0
2023-02-06 02:00:00,3066.6888807778378,0,0,0
2023-02-06 03:00:00,2932.347262255451,0,0,0
2023-02-06 04:00:00,2677.295141701752,0,0,0
2023-02-06 05:00:00,4014.6007821717862,0,0,0
2023-02-06 06:00:00,2968.121045435289,0,0,0
2023-02-06 07:00:00,3148.076640528663,0,0,0
2023-02-06 08:00:00,3245.070229292568,0,0,0
2023-02-06 09:00:00,3921.6704343045244,0,0,0
2023-02-06 10:00:00,3549.031586336778,0,0,0
2023-02-06 11:00:00,3430.6113281254898,0,0,0
2023-02-06 12:00:00,3985.780295246044,0,0,0
2023-02-06 13:00:00,3467.6649322704693,0,0,0
2023-02-06 14:00:00,3522.709072154619,0,0,0
2023-02-06 15:00:00,2909.173774213004,0,0,0
2023-02-06 16:00:00,2794.031309023952,0,0,0
2023-02-06 17:00:00,2844.6728530781966,0,0,0
2023-02-06 18:00:00,3596.829807004877,0,0,0
2023-02-06 19:00:00,4024.7702979508376,0,0,0
2023-02-06 20:00:00,3577.851046319293,0,0,0
2023-02-06 21:00:00,2766.747167200757,0,0,0
2023-02-06 22:00:00,3069.956471701465,0,0,0
2023-02-06 23:00:00,3757.2303914337676,0,0,0
2023-02-07 00:00:00,3933.256708536066,0,0,0
2023-02-07 01:00:00,3516.8983770805044,0,0,0
2023-02-07 02:00:00,3722.7008869372858,0,0,0
2023-02-07 03:00:00,3185.3974412344023,0,0,0
2023-02-07 04:00:00,3749.114072799975,0,0,0
2023-02-07 05:00:00,3332.105660124748,0,0,0
2023-02-07 06:00:00,2958.5366386226924,0,0,0
2023-02-07 07:00:00,3201.2848346042074,0,0,0
2023-02-07 08:00:00,3023.589334775589,0,0,0
2023-02-07 09:00:00,3766.7915866593303,0,0,0
2023-02-07 10:00:00,3417.7025929749784,0,0,0
2023-02-07 11:00:00,3894.391790686361,0,0,0
2023-02-07 12:00:00,4371.665394824677,0,0,0
2023-02-07 13:00:00,3557.892274285992,0,0,0
2023-02-07 14:00:00,4832.290032773326,0,0,0
2023-02-07 15:00:00,3549.2455204027656,0,0,0
2023-02-07 16:00:00,3630.770361475251,0,0,0
2023-02-07 17:00:00,3698.102529383596,0,0,0
2023-02-07 18:00:00,3615.033409153162,0,0,0
2023-02-07 19:00:00,3331.708543467814,0,0,0
2023-02-07 20:00:00,4130.284188841819,0,0,0
2023-02-07 21:00:00,4032.8388228605772,0,0,0
2023-02-07 22:00:00,3413.111385591467,0,0,0
2023-02-07 23:00:00,4293.5839019566365,0,0,0
2023-02-08 00:00:00,4286.156497997837,0,0,0
2023-02-08 01:00:00,3793.4143113115038,0,0,0
2023-02-08 02:00:00,4081.5726127083276,0,0,0
2023-02-08 03:00:00,3953.9060062102103,0,0,0
2023-02-08 04:00:00,2779.2647724867875,0,0,0
2023-02-08 05:00:00,3590.3367246799135,0,0,0
2023-02-08 06:00:00,3881.068564669774,0,0,0
2023-02-08 07:00:00,3555.5348733017263,0,0,0
2023-02-08 08:00:00,3769.284325878823,0,0,0
2023-02-08 09:00:00,3832.6950377208045,0,0,0
2023-02-08 10:00:00,4658.742962100846,0,0,0
2023-02-08 11:00:00,3527.949980520241,0,0,0
2023-02-08 12:00:00,3795.1914380450507,0,0,0
2023-02-08 13:00:00,3513.3937659629114,0,0,0
2023-02-08 14:00:00,3813.5461921517544,0,0,0
2023-02-08 15:00:00,3916.7187672351765,0,0,0
2023-02-08 16:00:00,4434.02412865334,0,0,0
2023-02-08 17:00:00,4205.774689075906,0,0,0
2023-02-08 18:00:00,5052.844613202902,0,0,0
2023-02-08 19:00:00,3850.6239237234804,0,0,0
2023-02-08 20:00:00,4641.852393548017,0,0,0
2023-02-08 21:00:00,3169.425677836784,0,0,0
2023-02-08 22:00:00,3809.098474744025,0,0,0
2023-02-08 23:00:00,4174.317625232959,0,0,0
2023-02-09 00:00:00,4302.035263482964,0,0,1
2023-02-09 01:00:00,6225.923726714739,0,0,1
2023-02-09 02:00:00,7189.208462067838,0,0,1
2023-02-09 03:00:00,6512.806520694988,0,0,1
2023-02-09 04:00:00,7318.519782731817,0,0,1
2023-02-09 05:00:00,6575.910310364437,0,0,1
2023-02-09 06:00:00,5573.788610775611,0,0,1
2023-02-09 07:00:00,5392.517786380227,0,0,1
2023-02-09 08:00:00,4001.342778087401,0,0,1
2023-02-09 09:00:00,5670.467462070756,0,0,1
2023-02-09 10:00:00,3462.474449661232,0,0,1
2023-02-09 11:00:00,4375.181469510814,0,0,1
2023-02-09 12:00:00,6227.34062123697,0,0,1
2023-02-09 13:00:00,6748.134593859955,0,0,1
2023-02-09 14:00:00,5923.879065335389,0,0,1
2023-02-09 15:00:00,6121.034886770581,0,0,1
2023-02-09 16:00:00,7144.093650518603,0,0,1
2023-02-09 17:00:00,5641.662278391448,0,0,1
2023-02-09 18:00:00,7104.653608711408,0,0,1
2023-02-09 19:00:00,6022.043564814021,0,0,1
2023-02-09 20:00:00,5730.2984310264765,0,0,1
2023-02-09 21:00:00,6071.492390455178,0,0,1
2023-02-09 22:00:00,5882.104265806492,0,0,1
2023-02-09 23:00:00,3516.765288426487,0,0,1
2023-02-10 00:00:00,3924.8337581716555,0,0,1
2023-02-10 01:00:00,6580.506016814828,0,0,1
2023-02-10 02:00:00,5798.619776912866,0,0,1
2023-02-10 03:00:00,6852.323559607348,0,0,1
2023-02-10 04:00:00,5905.246273912551,0,0,1
2023-02-10 05:00:00,6645.1510987907095,0,0,1
2023-02-10 06:00:00,6084.874365145917,0,0,1
2023-02-10 07:00:00,5869.519821042363,0,0,1
2023-02-10 08:00:00,6118.099178403212,0,0,1
2023-02-10 09:00:00,6138.838436211985,0,0,1
2023-02-10 10:00:00,6075.862536598945,0,0,1
2023-02-10 11:00:00,4951.893290880852,0,0,1
2023-02-10 12:00:00,5551.503933288881,0,0,1
2023-02-10 13:00:00,6609.622271721611,0,0,1
2023-02-10 14:00:00,5649.558904887602,0,0,1
2023-02-10 15:00:00,5228.135207671499,0,0,1
2023-02-10 16:00:00,6831.004101740457,0,0,1
2023-02-10 17:00:00,6691.460315826364,0,0,1
2023-02-10 18:00:00,5239.662570373861,0,0,1
2023-02-10 19:00:00,6009.105072453268,0,0,1
2023-02-10 20:00:00,6059.486016974022,0,0,1
2023-02-10 21:00:00,6173.489807635379,0,0,1
2023-02-10 22:00:00,6460.687298739584,0,0,1
2023-02-10 23:00:00,3273.665800372303,0,0,1
2023-02-11 00:00:00,2861.6006689422334,0,0,1
2023-02-11 01:00:00,4934.3500017141805,0,0,1
2023-02-11 02:00:00,5107.041473408197,0,0,1
2023-02-11 03:00:00,5267.979186643492,0,0,1
2023-02-11 04:00:00,4767.1260903818775,0,0,1
2023-02-11 05:00:00,5263.32903880418,0,0,1
2023-02-11 06:00:00,4528.021152692438,0,0,1
2023-02-11 07:00:00,4483.577644691386,0,0,1
2023-02-11 08:00:00,4329.541214248058,0,0,1
2023-02-11 09:00:00,4773.9806834773235,0,0,1
2023-02-11 10:00:00,4440.565064872213,0,0,1
2023-02-11 11:00:00,4676.420246362123,0,0,1
2023-02-11 12:00:00,4822.578528583493,0,0,1
2023-02-11 13:00:00,4391.70168007471,0,0,1
2023-02-11 14:00:00,4244.7175651529915,0,0,1
2023-02-11 15:00:00,4255.1365379817535,0,0,1
2023-02-11 16:00:00,4459.352456234476,0,0,1
2023-02-11 17:00:00,4412.084510919846,0,0,1
2023-02-11 18:00:00,4492.414278420034,0,0,1
2023-02-11 19:00:00,4695.01974188752,0,0,1
2023-02-11 20:00:00,4169.95422159096,0,0,1
2023-02-11 21:00:00,4662.619824139851,0,0,1
2023-02-11 22:00:00,4475.4012683289675,0,0,1
2023-02-11 23:00:00,2256.6044853476596,0,0,1
2023-02-12 00:00:00,3198.750586562828,0,0,0
2023-02-12 01:00:00,2738.233217027176,0,0,0
2023-02-12 02:00:00,2494.0183308654337,0,0,0
2023-02-12 03:00:00,2636.8182635846315,0,0,0
2023-02-12 04:00:00,2698.8543683438925,0,0,0
2023-02-12 05:00:00,2814.4176897026327,0,0,0
2023-02-12 06:00:00,2467.012575582964,0,0,0
2023-02-12 07:00:00,2583.8621336502433,0,0,0
2023-02-12 08:00:00,2764.2451094938256,0,0,0
2023-02-12 09:00:00,3247.3647182551954,0,0,0
2023-02-12 10:00:00,2724.091193851951,0,0,0
2023-02-12 11:00:00,2793.429175614544,0,0,0
