ds,rps,is_holiday,is_campaign,is_promo,is_weekend
2023-01-20 19:12:00,4042.219882642532,0,0,0,0
2023-01-20 19:13:00,3523.136001837295,0,0,0,0
2023-01-20 19:14:00,3548.178312225385,0,0,0,0
2023-01-20 19:15:00,3181.7915920879327,0,0,0,0
2023-01-20 19:16:00,4054.745884015005,0,0,0,0
2023-01-20 19:17:00,3977.7199653774,0,0,0,0
2023-01-20 19:18:00,3691.526225097075,0,0,0,0
2023-01-20 19:19:00,3772.9922288451294,0,0,0,0
2023-01-20 19:20:00,3378.1794081474354,0,0,0,0
2023-01-20 19:21:00,3830.8211645457286,0,0,0,0
2023-01-20 19:22:00,3553.091845047384,0,0,0,0
2023-01-20 19:23:00,3273.6027098395407,0,0,0,0
2023-01-20 19:24:00,3341.4417075172705,0,0,0,0
2023-01-20 19:25:00,2967.096394162055,0,0,0,0
2023-01-20 19:26:00,3583.91152087476,0,0,0,0
2023-01-20 19:27:00,3407.456640213421,0,0,0,0
2023-01-20 19:28:00,3727.8952498475073,0,0,0,0
2023-01-20 19:29:00,3500.072775408936,0,0,0,0
2023-01-20 19:30:00,3135.122451678431,0,0,0,0
2023-01-20 19:31:00,3500.0808935245404,0,0,0,0
2023-01-20 19:32:00,3737.512732728368,0,0,0,0
2023-01-20 19:33:00,3695.762615896086,0,0,0,0
2023-01-20 19:34:00,3162.84731088418,0,0,0,0
2023-01-20 19:35:00,3577.809572004616,0,0,0,0
2023-01-20 19:36:00,3809.838843306793,0,0,0,0
2023-01-20 19:37:00,3208.648870698192,0,0,0,0
2023-01-20 19:38:00,2926.0326049832192,0,0,0,0
2023-01-20 19:39:00,4123.307025965391,0,0,0,0
2023-01-20 19:40:00,2719.986986092527,0,0,0,0
2023-01-20 19:41:00,3163.737680022768,0,0,0,0
2023-01-20 19:42:00,3046.058033017221,0,0,0,0
2023-01-20 19:43:00,3727.8480050469207,0,0,0,0
2023-01-20 19:44:00,3893.7657648941954,0,0,0,0
2023-01-20 19:45:00,2832.8195449956866,0,0,0,0
2023-01-20 19:46:00,3416.976051202412,0,0,0,0
2023-01-20 19:47:00,3500.1458384493817,0,0,0,0
2023-01-20 19:48:00,3606.704346779785,0,0,0,0
2023-01-20 19:49:00,3613.1683666986646,0,0,0,0
2023-01-20 19:50:00,3666.367656466373,0,0,0,0
2023-01-20 19:51:00,3325.6291848,0,0,0,0
2023-01-20 19:52:00,3030.4456878406763,0,0,0,0
2023-01-20 19:53:00,3021.1402118622605,0,0,0,0
2023-01-20 19:54:00,2432.699268416961,0,0,0,0
2023-01-20 19:55:00,3500.1783109118023,0,0,0,0
2023-01-20 19:56:00,3791.236495165377,0,0,0,0
2023-01-20 19:57:00,3570.3601359967984,0,0,0,0
2023-01-20 19:58:00,3818.404439826168,0,0,0,0
2023-01-20 19:59:00,3340.520690421179,0,0,0,0
2023-01-20 20:00:00,3328.189619449665,0,0,0,0
2023-01-20 20:01:00,2847.128716297587,0,0,0,0
2023-01-20 20:02:00,3685.1583119413626,0,0,0,0
2023-01-20 20:03:00,3512.3564262447844,0,0,0,0
2023-01-20 20:04:00,4284.917554580045,0,0,0,0
2023-01-20 20:05:00,3553.175344562824,0,0,0,0
2023-01-20 20:06:00,3948.2546634258647,0,0,0,0
2023-01-20 20:07:00,3572.334174211352,0,0,0,0
2023-01-20 20:08:00,3371.2329076131045,0,0,0,0
2023-01-20 20:09:00,3460.6112512140653,0,0,0,0
2023-01-20 20:10:00,3399.6585272526213,0,0,0,0
2023-01-20 20:11:00,3728.925891270568,0,0,0,0
2023-01-20 20:12:00,3079.7630677044363,0,0,0,0
2023-01-20 20:13:00,4162.858354532847,0,0,0,0
2023-01-20 20:14:00,3562.5983011177086,0,0,0,0
2023-01-20 20:15:00,4066.760932608203,0,0,0,0
2023-01-20 20:16:00,3431.890984665385,0,0,0,0
2023-01-20 20:17:00,3422.998021903437,0,0,0,0
2023-01-20 20:18:00,2901.585165822737,0,0,0,0
2023-01-20 20:19:00,2963.921506026525,0,0,0,0
2023-01-20 20:20:00,3684.39069363387,0,0,0,0
2023-01-20 20:21:00,3352.167008276665,0,0,0,0
2023-01-20 20:22:00,4193.550302128107,0,0,0,0
2023-01-20 20:23:00,3376.294558753226,0,0,0,0
2023-01-20 20:24:00,3406.5359189491346,0,0,0,0
2023-01-20 20:25:00,2720.5791306776728,0,0,0,0
2023-01-20 20:26:00,3028.7181094289617,0,0,0,0
2023-01-20 20:27:00,3375.3737327866697,0,0,0,0
2023-01-20 20:28:00,4136.440243600962,0,0,0,0
2023-01-20 20:29:00,3222.3810887316367,0,0,0,0
2023-01-20 20:30:00,4287.224253474466,0,0,0,0
2023-01-20 20:31:00,3136.714522305947,0,0,0,0
2023-01-20 20:32:00,4540.991924365639,0,0,0,0
2023-01-20 20:33:00,3500.3325551083003,0,0,0,0
2023-01-20 20:34:00,3516.2104761625087,0,0,0,0
2023-01-20 20:35:00,3387.686997052524,0,0,0,0
2023-01-20 20:36:00,3754.599108358961,0,0,0,0
2023-01-20 20:37:00,3913.191370508112,0,0,0,0
2023-01-20 20:38:00,3893.064412969897,0,0,0,0
2023-01-20 20:39:00,3500.356909455116,0,0,0,0
2023-01-20 20:40:00,3601.039339168684,0,0,0,0
2023-01-20 20:41:00,3481.124807404004,0,0,0,0
2023-01-20 20:42:00,3496.268234581225,0,0,0,0
2023-01-20 20:43:00,3471.3800618196983,0,0,0,0
2023-01-20 20:44:00,3500.377204744128,0,0,0,0
2023-01-20 20:45:00,3425.873897465144,0,0,0,0
2023-01-20 20:46:00,3500.3853228597336,0,0,0,0
2023-01-20 20:47:00,3689.0464021685175,0,0,0,0
2023-01-20 20:48:00,3480.862038853472,0,0,0,0
2023-01-20 20:49:00,3704.1038352112064,0,0,0,0
2023-01-20 20:50:00,3830.615419812658,0,0,0,0
2023-01-20 20:51:00,3011.934385760797,0,0,0,0
2023-01-20 20:52:00,3714.0636048254105,0,0,0,0
2023-01-20 20:53:00,3153.4857655129254,0,0,0,0
2023-01-20 20:54:00,4422.283060698254,0,0,0,0
2023-01-20 20:55:00,3387.6953818432166,0,0,0,0
2023-01-20 20:56:00,3870.97768067518,0,0,0,0
2023-01-20 20:57:00,3613.810692811043,0,0,0,0
2023-01-20 20:58:00,3703.809958086617,0,0,0,0
2023-01-20 20:59:00,2888.030232885344,0,0,0,0
2023-01-20 21:00:00,4032.988244968643,0,0,0,0
2023-01-20 21:01:00,4021.516825331832,0,0,0,0
2023-01-20 21:02:00,3017.6821594436174,0,0,0,0
2023-01-20 21:03:00,3317.1654245400628,0,0,0,0
2023-01-20 21:04:00,3258.1245852144725,0,0,0,0
2023-01-20 21:05:00,3301.095091205906,0,0,0,0
2023-01-20 21:06:00,2913.3569096436104,0,0,0,0
2023-01-20 21:07:00,3864.412051372705,0,0,0,0
2023-01-20 21:08:00,3296.602108619877,0,0,0,0
2023-01-20 21:09:00,3956.9494464121008,0,0,0,0
2023-01-20 21:10:00,4181.026987073387,0,0,0,0
2023-01-20 21:11:00,3839.458494492297,0,0,0,0
2023-01-20 21:12:00,3444.100154670753,0,0,0,0
2023-01-20 21:13:00,3498.760571742795,0,0,0,0
2023-01-20 21:14:00,4239.787617661184,0,0,0,0
2023-01-20 21:15:00,4705.358691476042,0,0,0,0
2023-01-20 21:16:00,3712.729296177662,0,0,0,0
2023-01-20 21:17:00,4247.211604417276,0,0,0,0
2023-01-20 21:18:00,2961.8286213274846,0,0,0,0
2023-01-20 21:19:00,3492.497889629608,0,0,0,0
2023-01-20 21:20:00,2947.528836601001,0,0,0,0
2023-01-20 21:21:00,3768.9942929052368,0,0,0,0
2023-01-20 21:22:00,3299.023223593256,0,0,0,0
2023-01-20 21:23:00,2494.910237842315,0,0,0,0
2023-01-20 21:24:00,3301.2014238312545,0,0,0,0
2023-01-20 21:25:00,3420.572453903816,0,0,0,0
2023-01-20 21:26:00,3860.454520859127,0,0,0,0
2023-01-20 21:27:00,3508.711393783209,0,0,0,0
2023-01-20 21:28:00,3733.93090406534,0,0,0,0
2023-01-20 21:29:00,3500.5598623452447,0,0,0,0
2023-01-20 21:30:00,3221.8923933073856,0,0,0,0
2023-01-20 21:31:00,3568.315956921939,0,0,0,0
2023-01-20 21:32:00,4095.633550043395,0,0,0,0
2023-01-20 21:33:00,3311.0397807338013,0,0,0,0
2023-01-20 21:34:00,3500.5801576342574,0,0,0,0
2023-01-20 21:35:00,3504.6721979858444,0,0,0,0
2023-01-20 21:36:00,3125.153712379641,0,0,0,0
2023-01-20 21:37:00,3201.4709214815816,0,0,0,0
2023-01-20 21:38:00,3739.781182751817,0,0,0,0
2023-01-20 21:39:00,3455.811366770714,0,0,0,0
2023-01-20 21:40:00,3161.7179090742784,0,0,0,0
2023-01-20 21:41:00,4192.346275332937,0,0,0,0
2023-01-20 21:42:00,3386.736171039597,0,0,0,0
2023-01-20 21:43:00,3920.276121789368,0,0,0,0
2023-01-20 21:44:00,3189.4375658575264,0,0,0,0
2023-01-20 21:45:00,3184.5223249518986,0,0,0,0
2023-01-20 21:46:00,3599.148620288137,0,0,0,0
2023-01-20 21:47:00,3474.258889785926,0,0,0,0
2023-01-20 21:48:00,3697.246971477112,0,0,0,0
2023-01-20 21:49:00,3500.641043501296,0,0,0,0
2023-01-20 21:50:00,3801.320754929603,0,0,0,0
2023-01-20 21:51:00,2310.4403524498216,0,0,0,0
2023-01-20 21:52:00,3069.5817744108845,0,0,0,0
2023-01-20 21:53:00,3969.9557342918656,0,0,0,0
2023-01-20 21:54:00,3972.424339476167,0,0,0,0
2023-01-20 21:55:00,3181.57700055043,0,0,0,0
2023-01-20 21:56:00,3500.6694569059136,0,0,0,0
2023-01-20 21:57:00,3632.1037091332696,0,0,0,0
2023-01-20 21:58:00,3518.1484997146063,0,0,0,0
2023-01-20 21:59:00,4181.734823592864,0,0,0,0
2023-01-20 22:00:00,3921.0242448173394,0,0,0,0
2023-01-20 22:01:00,3093.703641258202,0,0,0,0
2023-01-20 22:02:00,3526.5007519969995,0,0,0,0
2023-01-20 22:03:00,3115.914811871832,0,0,0,0
2023-01-20 22:04:00,3209.564893343053,0,0,0,0
2023-01-20 22:05:00,3588.6818285410463,0,0,0,0
2023-01-20 22:06:00,3644.705989358038,0,0,0,0
2023-01-20 22:07:00,3785.0605109667126,0,0,0,0
2023-01-20 22:08:00,3870.9029161590233,0,0,0,0
2023-01-20 22:09:00,3521.598429121638,0,0,0,0
2023-01-20 22:10:00,3640.504890615117,0,0,0,0
2023-01-20 22:11:00,3679.3688337014833,0,0,0,0
2023-01-20 22:12:00,3623.154717935348,0,0,0,0
2023-01-20 22:13:00,3753.193977075167,0,0,0,0
2023-01-20 22:14:00,4310.354314742169,0,0,0,0
2023-01-20 22:15:00,3519.1654925310822,0,0,0,0
2023-01-20 22:16:00,3500.750638061965,0,0,0,0
2023-01-20 22:17:00,3826.3220820683528,0,0,0,0
2023-01-20 22:18:00,2936.249221560861,0,0,0,0
2023-01-20 22:19:00,3500.7628152353736,0,0,0,0
2023-01-20 22:20:00,3109.775724157897,0,0,0,0
2023-01-20 22:21:00,3511.976941625194,0,0,0,0
2023-01-20 22:22:00,3476.589518857938,0,0,0,0
2023-01-20 22:23:00,3037.6280501452866,0,0,0,0
2023-01-20 22:24:00,3033.975924780116,0,0,0,0
2023-01-20 22:25:00,3545.561246000078,0,0,0,0
2023-01-20 22:26:00,3198.674793088048,0,0,0,0
2023-01-20 22:27:00,3260.762569634076,0,0,0,0
2023-01-20 22:28:00,3500.7993467555966,0,0,0,0
2023-01-20 22:29:00,3245.707697373992,0,0,0,0
2023-01-20 22:30:00,3456.880770592202,0,0,0,0
2023-01-20 22:31:00,3585.1847723724786,0,0,0,0
2023-01-20 22:32:00,3381.270621614204,0,0,0,0
2023-01-20 22:33:00,3280.2451498217706,0,0,0,0
2023-01-20 22:34:00,3486.34877806847,0,0,0,0
2023-01-20 22:35:00,3621.192137537134,0,0,0,0
2023-01-20 22:36:00,3429.991161871647,0,0,0,0
2023-01-20 22:37:00,3326.4789752600177,0,0,0,0
2023-01-20 22:38:00,2901.09973891993,0,0,0,0
2023-01-20 22:39:00,3613.929671990732,0,0,0,0
2023-01-20 22:40:00,3253.249441978556,0,0,0,0
2023-01-20 22:41:00,3924.9709584223992,0,0,0,0
2023-01-20 22:42:00,3935.117010565677,0,0,0,0
2023-01-20 22:43:00,4321.887751536868,0,0,0,0
2023-01-20 22:44:00,3458.914418682555,0,0,0,0
2023-01-20 22:45:00,3501.119906948474,0,0,0,0
2023-01-20 22:46:00,4192.269805222482,0,0,0,0
2023-01-20 22:47:00,3500.8764688538454,0,0,0,0
2023-01-20 22:48:00,3500.880527911648,0,0,0,0
2023-01-20 22:49:00,3409.65943384528,0,0,0,0
2023-01-20 22:50:00,2875.286011769457,0,0,0,0
2023-01-20 22:51:00,3933.037298198728,0,0,0,0
2023-01-20 22:52:00,3874.561280204665,0,0,0,0
2023-01-20 22:53:00,3265.5415413673127,0,0,0,0
2023-01-20 22:54:00,3252.7054340587274,0,0,0,0
2023-01-20 22:55:00,2973.5270962226823,0,0,0,0
2023-01-20 22:56:00,3022.4021940433413,0,0,0,0
2023-01-20 22:57:00,2744.874228800868,0,0,0,0
2023-01-20 22:58:00,3372.448051398377,0,0,0,0
2023-01-20 22:59:00,4268.790746125485,0,0,0,0
2023-01-20 23:00:00,3500.9292366052787,0,0,0,0
2023-01-20 23:01:00,2710.0178274787463,0,0,0,0
2023-01-20 23:02:00,3878.6281355145015,0,0,0,0
2023-01-20 23:03:00,3787.674989160467,0,0,0,0
2023-01-20 23:04:00,3547.0586993898,0,0,0,0
2023-01-20 23:05:00,3918.3921357732816,0,0,0,0
2023-01-20 23:06:00,3936.250136592857,0,0,0,0
2023-01-20 23:07:00,3192.295056332146,0,0,0,0
2023-01-20 23:08:00,3500.9617090677,0,0,0,0
2023-01-20 23:09:00,3244.660236746409,0,0,0,0
2023-01-20 23:10:00,3128.2913758681634,0,0,0,0
2023-01-20 23:11:00,3802.00710960317,0,0,0,0
2023-01-20 23:12:00,3170.7398137712794,0,0,0,0
2023-01-20 23:13:00,3862.30012744573,0,0,0,0
2023-01-20 23:14:00,3500.9860634145152,0,0,0,0
2023-01-20 23:15:00,3500.990122472317,0,0,0,0
2023-01-20 23:16:00,3574.218643966513,0,0,0,0
2023-01-20 23:17:00,3024.658283971481,0,0,0,0
2023-01-20 23:18:00,3506.776611311774,0,0,0,0
2023-01-20 23:19:00,3328.162405111431,0,0,0,0
2023-01-20 23:20:00,3095.423133754206,0,0,0,0
2023-01-20 23:21:00,3286.4541308746457,0,0,0,0
2023-01-20 23:22:00,3830.868943799944,0,0,0,0
2023-01-20 23:23:00,3853.546729895885,0,0,0,0
2023-01-20 23:24:00,3151.402048114491,0,0,0,0
2023-01-20 23:25:00,3169.235337867998,0,0,0,0
2023-01-20 23:26:00,3207.7635663452675,0,0,0,0
2023-01-20 23:27:00,3664.238008501684,0,0,0,0
2023-01-20 23:28:00,3917.639916143905,0,0,0,0
2023-01-20 23:29:00,3481.505358015456,0,0,0,0
2023-01-20 23:30:00,3363.3674664046143,0,0,0,0
2023-01-20 23:31:00,3197.4542828298445,0,0,0,0
2023-01-20 23:32:00,3253.71088174048,0,0,0,0
2023-01-20 23:33:00,3391.6102500464185,0,0,0,0
2023-01-20 23:34:00,3853.942723501026,0,0,0,0
2023-01-20 23:35:00,3271.6603296513035,0,0,0,0
2023-01-20 23:36:00,4303.861683973161,0,0,0,0
2023-01-20 23:37:00,3530.482787944049,0,0,0,0
2023-01-20 23:38:00,3501.0834808017767,0,0,0,0
2023-01-20 23:39:00,3915.912537388253,0,0,0,0
2023-01-20 23:40:00,3219.1456373949595,0,0,0,0
2023-01-20 23:41:00,4039.855369769276,0,0,0,0
2023-01-20 23:42:00,3506.607870453552,0,0,0,0
2023-01-20 23:43:00,3782.898775380284,0,0,0,0
2023-01-20 23:44:00,3671.015015033469,0,0,0,0
2023-01-20 23:45:00,3251.0460992074823,0,0,0,0
2023-01-20 23:46:00,3128.242278358998,0,0,0,0
2023-01-20 23:47:00,3233.269064009184,0,0,0,0
2023-01-20 23:48:00,3108.3867422311614,0,0,0,0
2023-01-20 23:49:00,2961.712061762475,0,0,0,0
2023-01-20 23:50:00,3547.98533505837,0,0,0,0
2023-01-20 23:51:00,2837.795101005399,0,0,0,0
2023-01-20 23:52:00,4088.351679575921,0,0,0,0
2023-01-20 23:53:00,3798.4368824105,0,0,0,0
2023-01-20 23:54:00,3732.712126287547,0,0,0,0
2023-01-20 23:55:00,3807.1200404822594,0,0,0,0
2023-01-20 23:56:00,3184.710707894209,0,0,0,0
2023-01-20 23:57:00,4376.080617812972,0,0,0,0
2023-01-20 23:58:00,3718.502080600442,0,0,0,0
2023-01-20 23:59:00,3501.1687210156306,0,0,0,0
2023-01-21 00:00:00,2689.3796575025026,0,0,0,1
2023-01-21 00:01:00,2123.748271565697,0,0,0,1
2023-01-21 00:02:00,2634.6532384953407,0,0,0,1
2023-01-21 00:03:00,2383.322293170348,0,0,0,1
2023-01-21 00:04:00,2634.659327082045,0,0,0,1
2023-01-21 00:05:00,2452.545884313002,0,0,0,1
2023-01-21 00:06:00,2677.0216259167,0,0,0,1
2023-01-21 00:07:00,2471.197138064803,0,0,0,1
2023-01-21 00:08:00,2255.8433297044803,0,0,0,1
2023-01-21 00:09:00,2482.130033701649,0,0,0,1
2023-01-21 00:10:00,2709.232687837265,0,0,0,1
2023-01-21 00:11:00,2675.692256277468,0,0,0,1
2023-01-21 00:12:00,2325.691680948829,0,0,0,1
2023-01-21 00:13:00,2495.544470291954,0,0,0,1
2023-01-21 00:14:00,2972.586890863188,0,0,0,1
2023-01-21 00:15:00,2842.8105887228985,0,0,0,1
2023-01-21 00:16:00,3404.992141449504,0,0,0,1
2023-01-21 00:17:00,2242.6233436173343,0,0,0,1
2023-01-21 00:18:00,2723.9934174349405,0,0,0,1
2023-01-21 00:19:00,2135.8147669898785,0,0,0,1
2023-01-21 00:20:00,2478.540176508563,0,0,0,1
2023-01-21 00:21:00,2546.203115997518,0,0,0,1
2023-01-21 00:22:00,2926.0745425144496,0,0,0,1
2023-01-21 00:23:00,2612.968136064947,0,0,0,1
2023-01-21 00:24:00,2584.4715529200967,0,0,0,1
2023-01-21 00:25:00,2700.9589234324594,0,0,0,1
2023-01-21 00:26:00,2648.252226888738,0,0,0,1
2023-01-21 00:27:00,2093.8841482859366,0,0,0,1
2023-01-21 00:28:00,2717.2767323618345,0,0,0,1
2023-01-21 00:29:00,2634.735434415843,0,0,0,1
2023-01-21 00:30:00,2649.2427704139795,0,0,0,1
2023-01-21 00:31:00,2766.576896924211,0,0,0,1
2023-01-21 00:32:00,2580.772355200852,0,0,0,1
2023-01-21 00:33:00,3315.7203230401174,0,0,0,1
2023-01-21 00:34:00,2660.155850478911,0,0,0,1
2023-01-21 00:35:00,2515.1680820028305,0,0,0,1
2023-01-21 00:36:00,2685.1680701493115,0,0,0,1
2023-01-21 00:37:00,3694.455127268232,0,0,0,1
2023-01-21 00:38:00,3000.34242127896,0,0,0,1
2023-01-21 00:39:00,2754.0925382194737,0,0,0,1
2023-01-21 00:40:00,3862.83625127574,0,0,0,1
2023-01-21 00:41:00,3109.9864279981284,0,0,0,1
2023-01-21 00:42:00,2742.466287926083,0,0,0,1
2023-01-21 00:43:00,2680.539689657775,0,0,0,1
2023-01-21 00:44:00,2884.8601464211088,0,0,0,1
2023-01-21 00:45:00,2634.784143109474,0,0,0,1
2023-01-21 00:46:00,2634.7871874028256,0,0,0,1
2023-01-21 00:47:00,2579.43759409813,0,0,0,1
2023-01-21 00:48:00,3551.303394892408,0,0,0,1
2023-01-21 00:49:00,2307.23275226892,0,0,0,1
2023-01-21 00:50:00,2570.0489778450647,0,0,0,1
2023-01-21 00:51:00,2732.0653210139108,0,0,0,1
2023-01-21 00:52:00,2484.0020996044086,0,0,0,1
2023-01-21 00:53:00,2542.921037372345,0,0,0,1
2023-01-21 00:54:00,2634.811541749641,0,0,0,1
2023-01-21 00:55:00,2652.313331882701,0,0,0,1
2023-01-21 00:56:00,2988.075447053396,0,0,0,1
2023-01-21 00:57:00,2006.9626201503504,0,0,0,1
2023-01-21 00:58:00,2794.592506712982,0,0,0,1
2023-01-21 00:59:00,2696.069562882133,0,0,0,1
2023-01-21 01:00:00,2046.1763134937223,0,0,0,1
2023-01-21 01:01:00,2634.832851803105,0,0,0,1
2023-01-21 01:02:00,2287.573116365362,0,0,0,1
2023-01-21 01:03:00,2621.1125323493707,0,0,0,1
2023-01-21 01:04:00,2515.219850481973,0,0,0,1
2023-01-21 01:05:00,2955.35465214258,0,0,0,1
2023-01-21 01:06:00,2525.6316740597103,0,0,0,1
2023-01-21 01:07:00,2634.8511175632166,0,0,0,1
2023-01-21 01:08:00,2416.413161286046,0,0,0,1
2023-01-21 01:09:00,2519.403713938443,0,0,0,1
2023-01-21 01:10:00,2605.618535088693,0,0,0,1
2023-01-21 01:11:00,2369.524346024874,0,0,0,1
2023-01-21 01:12:00,1844.9050175410075,0,0,0,1
2023-01-21 01:13:00,2476.8047750552355,0,0,0,1
2023-01-21 01:14:00,2983.4045617202987,0,0,0,1
2023-01-21 01:15:00,2774.208434615347,0,0,0,1
2023-01-21 01:16:00,2847.924485671474,0,0,0,1
2023-01-21 01:17:00,2952.955871863821,0,0,0,1
2023-01-21 01:18:00,2158.5463212585987,0,0,0,1
2023-01-21 01:19:00,2731.655472921358,0,0,0,1
2023-01-21 01:20:00,2628.8892942216576,0,0,0,1
2023-01-21 01:21:00,3071.781469370012,0,0,0,1
2023-01-21 01:22:00,3160.672244812154,0,0,0,1
2023-01-21 01:23:00,2019.61489813585,0,0,0,1
2023-01-21 01:24:00,2768.38296811308,0,0,0,1
2023-01-21 01:25:00,2634.905914843551,0,0,0,1
2023-01-21 01:26:00,2638.601400870035,0,0,0,1
2023-01-21 01:27:00,3221.4718393946723,0,0,0,1
2023-01-21 01:28:00,2333.6473040696515,0,0,0,1
2023-01-21 01:29:00,2129.159777053826,0,0,0,1
2023-01-21 01:30:00,2566.530510710233,0,0,0,1
2023-01-21 01:31:00,2908.0754300984386,0,0,0,1
2023-01-21 01:32:00,2634.927224897014,0,0,0,1
2023-01-21 01:33:00,2611.6546133646525,0,0,0,1
2023-01-21 01:34:00,2727.142220082171,0,0,0,1
2023-01-21 01:35:00,2598.034829824701,0,0,0,1
2023-01-21 01:36:00,2662.9379575290336,0,0,0,1
2023-01-21 01:37:00,3218.217058290274,0,0,0,1
2023-01-21 01:38:00,2253.041528756812,0,0,0,1
2023-01-21 01:39:00,3086.02213981513,0,0,0,1
2023-01-21 01:40:00,2634.95157924383,0,0,0,1
2023-01-21 01:41:00,2297.8738903616872,0,0,0,1
2023-01-21 01:42:00,2862.5666190630072,0,0,0,1
2023-01-21 01:43:00,2634.960712123885,0,0,0,1
2023-01-21 01:44:00,2634.963756417238,0,0,0,1
2023-01-21 01:45:00,2655.3631460243923,0,0,0,1
2023-01-21 01:46:00,2634.9698450039414,0,0,0,1
2023-01-21 01:47:00,2234.3930420089646,0,0,0,1
2023-01-21 01:48:00,2419.643653939799,0,0,0,1
2023-01-21 01:49:00,2559.2707625854914,0,0,0,1
2023-01-21 01:50:00,2473.7441709425643,0,0,0,1
2023-01-21 01:51:00,2592.418027373252,0,0,0,1
2023-01-21 01:52:00,2634.988110764053,0,0,0,1
2023-01-21 01:53:00,2476.4992856388403,0,0,0,1
2023-01-21 01:54:00,2679.849512619107,0,0,0,1
2023-01-21 01:55:00,2916.679655630959,0,0,0,1
2023-01-21 01:56:00,2615.607815821261,0,0,0,1
2023-01-21 01:57:00,2703.5275801426537,0,0,0,1
2023-01-21 01:58:00,2466.1210879286714,0,0,0,1
2023-01-21 01:59:00,2977.277303851669,0,0,0,1
2023-01-21 02:00:00,3201.0012386285325,0,0,0,1
2023-01-21 02:01:00,2024.54681446374,0,0,0,1
2023-01-21 02:02:00,2758.9360093660166,0,0,0,1
2023-01-21 02:03:00,2207.50144980964,0,0,0,1
2023-01-21 02:04:00,2652.9275778903043,0,0,0,1
2023-01-21 02:05:00,2407.4241944062223,0,0,0,1
2023-01-21 02:06:00,2865.2344700323747,0,0,0,1
2023-01-21 02:07:00,2535.933404983364,0,0,0,1
2023-01-21 02:08:00,2635.036819457684,0,0,0,1
2023-01-21 02:09:00,2252.4985237762844,0,0,0,1
2023-01-21 02:10:00,2801.472406802657,0,0,0,1
2023-01-21 02:11:00,2635.0459523377394,0,0,0,1
2023-01-21 02:12:00,1852.4587159326209,0,0,0,1
2023-01-21 02:13:00,2767.2397903216515,0,0,0,1
2023-01-21 02:14:00,2421.713130062148,0,0,0,1
2023-01-21 02:15:00,2679.614605820506,0,0,0,1
2023-01-21 02:16:00,2182.373292192861,0,0,0,1
2023-01-21 02:17:00,2529.8003917438614,0,0,0,1
2023-01-21 02:18:00,1805.529337667908,0,0,0,1
2023-01-21 02:19:00,2533.9627009968217,0,0,0,1
2023-01-21 02:20:00,2809.696842887111,0,0,0,1
2023-01-21 02:21:00,2726.73602602195,0,0,0,1
2023-01-21 02:22:00,2804.1351444097454,0,0,0,1
2023-01-21 02:23:00,2624.6472032256306,0,0,0,1
2023-01-21 02:24:00,2617.0968379416945,0,0,0,1
2023-01-21 02:25:00,2135.7489336782346,0,0,0,1
2023-01-21 02:26:00,2595.8379879890817,0,0,0,1
2023-01-21 02:27:00,2730.615951808755,0,0,0,1
2023-01-21 02:28:00,2638.721746601168,0,0,0,1
2023-01-21 02:29:00,2578.136400732707,0,0,0,1
2023-01-21 02:30:00,2868.2870278369483,0,0,0,1
2023-01-21 02:31:00,2807.0889306413183,0,0,0,1
2023-01-21 02:32:00,2712.373844410204,0,0,0,1
2023-01-21 02:33:00,3057.148852418507,0,0,0,1
2023-01-21 02:34:00,2103.910942611033,0,0,0,1
2023-01-21 02:35:00,2635.1190153781863,0,0,0,1
2023-01-21 02:36:00,2428.7170471082527,0,0,0,1
2023-01-21 02:37:00,2272.1819689505865,0,0,0,1
2023-01-21 02:38:00,2570.649538892819,0,0,0,1
2023-01-21 02:39:00,2750.8957248503284,0,0,0,1
2023-01-21 02:40:00,2773.9790010586125,0,0,0,1
2023-01-21 02:41:00,2445.189748773106,0,0,0,1
2023-01-21 02:42:00,2635.1403254316497,0,0,0,1
2023-01-21 02:43:00,2544.124280504566,0,0,0,1
2023-01-21 02:44:00,2991.613150367497,0,0,0,1
2023-01-21 02:45:00,2604.019589280558,0,0,0,1
2023-01-21 02:46:00,2818.83629900018,0,0,0,1
2023-01-21 02:47:00,2626.567237453669,0,0,0,1
2023-01-21 02:48:00,2432.1050307660203,0,0,0,1
2023-01-21 02:49:00,2825.073588312236,0,0,0,1
2023-01-21 02:50:00,2584.476150736009,0,0,0,1
2023-01-21 02:51:00,2221.2986357464515,0,0,0,1
2023-01-21 02:52:00,2757.283878679816,0,0,0,1
2023-01-21 02:53:00,2605.183491148857,0,0,0,1
2023-01-21 02:54:00,2443.1027948408846,0,0,0,1
2023-01-21 02:55:00,2635.1799012452248,0,0,0,1
2023-01-21 02:56:00,2635.182945538577,0,0,0,1
2023-01-21 02:57:00,2769.765789888553,0,0,0,1
2023-01-21 02:58:00,2797.284164505917,0,0,0,1
2023-01-21 02:59:00,2896.834497585984,0,0,0,1
2023-01-21 03:00:00,2456.820719430087,0,0,0,1
2023-01-21 03:01:00,2505.355239029825,0,0,0,1
2023-01-21 03:02:00,2449.267320792464,0,0,0,1
2023-01-21 03:03:00,2618.0767544569017,0,0,0,1
2023-01-21 03:04:00,2661.260485807922,0,0,0,1
2023-01-21 03:05:00,2449.100293188685,0,0,0,1
2023-01-21 03:06:00,2635.213388472096,0,0,0,1
